domain,mode,source_campaign,model_family,feature_set_id,calibration,threshold_policy,threshold,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,quality_label,overfit_gap_train_val_ba,final_class,config_id,n_features,role,final_operational_class,overfit_flag,generalization_flag,dataset_ease_flag,confidence_pct,confidence_band,operational_caveat,recommended_for_default_use,role_normalized,generalization_risk_flag,overfit_risk_flag,easy_dataset_flag,secondary_metric_anomaly_flag,secondary_metric_peak,secondary_metric_anomaly_reasons,secondary_anomaly_resolution,mode_fragility_flag,shortcut_risk_flag,calibration_concern_flag,legacy_final_class,normalized_final_class,classification_reason_code,classification_rationale,class_transition
anxiety,psychologist_2_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,f1_ba_conservative,0.5394416137058918,0.8372093023255814,0.8372093023255814,0.964467005076142,0.9008381537008618,0.8372093023255814,0.97339452248849,0.89612205748892,0.1215485431123243,aceptable,0.0134970290796049,HOLD_FOR_LIMITATION,rf_v11_guardrail_very_random,60.0,psychologist,ACTIVE_LIMITED_USE,no,yes,no,63.0,limited,calibration concern; near guardrail,no,psychologist,no,no,no,no,0.97339452248849,none,not_required,yes,no,yes,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.901,f1=0.837,p=0.837,r=0.837,brier=0.122]; mode_fragility_flag; calibration_concern_flag; class=HOLD_FOR_LIMITATION",unchanged
anxiety,psychologist_full,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.5279665721525749,0.8676470588235294,0.686046511627907,0.9771573604060914,0.8316019360169992,0.7662337662337663,0.9554952189824106,0.8598799565788883,0.1582824747037535,malo,0.0044760555621139,HOLD_FOR_LIMITATION,rf_v11_guardrail_very_random,151.0,psychologist,ACTIVE_LIMITED_USE,no,yes,no,63.0,limited,calibration concern; near guardrail,no,psychologist,no,no,no,no,0.9771573604060914,none,not_required,yes,no,yes,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.832,f1=0.766,p=0.868,r=0.686,brier=0.158]; mode_fragility_flag; calibration_concern_flag; class=HOLD_FOR_LIMITATION",unchanged
conduct,caregiver_1_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.5299999999999999,0.8698224852071006,0.91875,0.93125,0.925,0.8936170212765957,0.9793359375,0.9536935754253464,0.0554501956251495,bueno,0.026738683236539,PRIMARY_WITH_CAVEAT,rf_plus_deep_controlled,20.0,caregiver,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,short mode fragile; near guardrail,yes,guardian,no,no,no,no,0.9793359375,none,not_required,yes,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.925,f1=0.894,p=0.870,r=0.919,brier=0.055]; mode_fragility_flag; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
conduct,caregiver_2_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,recall_target_guard,0.5199999999999999,0.8097826086956522,0.93125,0.890625,0.9109375,0.8662790697674418,0.97701171875,0.9555356459496308,0.1324384607101464,bueno,-0.0214286845709823,HOLD_FOR_LIMITATION,rf_v11_guardrail_very_random,49.0,caregiver,ACTIVE_LIMITED_USE,no,yes,no,63.0,limited,calibration concern; near guardrail,no,guardian,no,no,no,no,0.97701171875,none,not_required,yes,no,yes,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.911,f1=0.866,p=0.810,r=0.931,brier=0.132]; mode_fragility_flag; calibration_concern_flag; class=HOLD_FOR_LIMITATION",unchanged
conduct,caregiver_full,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.58,0.8658536585365854,0.8875,0.93125,0.909375,0.8765432098765432,0.9742578125,0.9444381405188534,0.0622645664290617,bueno,0.0277368253141084,PRIMARY_WITH_CAVEAT,rf_plus_deep_controlled,47.0,caregiver,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,near guardrail,yes,guardian,no,no,no,no,0.9742578125,none,not_required,no,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.909,f1=0.877,p=0.866,r=0.887,brier=0.062]; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
conduct,psychologist_1_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.58,0.8881987577639752,0.89375,0.94375,0.91875,0.8909657320872274,0.97955078125,0.9555662571778356,0.0695163052283421,bueno,-0.0243148233038739,PRIMARY_WITH_CAVEAT,rf_v11_guardrail_randomized,27.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,short mode fragile; near guardrail,yes,psychologist,no,no,no,no,0.97955078125,none,not_required,yes,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.919,f1=0.891,p=0.888,r=0.894,brier=0.070]; mode_fragility_flag; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
conduct,psychologist_2_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.59,0.8658536585365854,0.8875,0.93125,0.909375,0.8765432098765432,0.97521484375,0.9491031031044496,0.0620712742098516,bueno,0.0188461898008378,PRIMARY_WITH_CAVEAT,rf_plus_train_only_oversample,43.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,near guardrail,yes,psychologist,no,no,no,no,0.97521484375,none,not_required,no,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.909,f1=0.877,p=0.866,r=0.887,brier=0.062]; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
conduct,psychologist_full,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.5399999999999999,0.8562874251497006,0.89375,0.925,0.909375,0.8746177370030581,0.9748046875,0.948410786024648,0.062206107554836,bueno,0.0287511648000901,PRIMARY_WITH_CAVEAT,rf_plus_deep_controlled,56.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,near guardrail,yes,psychologist,no,no,no,no,0.9748046875,none,not_required,no,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.909,f1=0.875,p=0.856,r=0.894,brier=0.062]; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
depression,caregiver_1_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,recall_target_guard,0.5399999999999999,0.8085106382978723,0.926829268292683,0.9547738693467336,0.9408015688197084,0.8636363636363636,0.97708052457409,0.8381279998498211,0.0517434923300924,bueno,0.0524852901959265,PRIMARY_WITH_CAVEAT,rf_plus_train_only_oversample,42.0,caregiver,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,short mode fragile; near guardrail,yes,guardian,no,no,no,no,0.97708052457409,none,not_required,yes,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.941,f1=0.864,p=0.809,r=0.927,brier=0.052]; mode_fragility_flag; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
depression,caregiver_2_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.5199999999999999,0.8470588235294118,0.8780487804878049,0.9673366834170856,0.9226927319524452,0.8622754491017964,0.9787044981002574,0.8580435913991299,0.046501106971563,bueno,0.0547585679417076,ROBUST_PRIMARY,rf_plus_deep_controlled,69.0,caregiver,ACTIVE_HIGH_CONFIDENCE,no,yes,no,88.5,high,near guardrail,yes,guardian,no,no,no,no,0.9787044981002574,none,not_required,no,no,no,ROBUST_PRIMARY,ROBUST_PRIMARY,passes_robust_gate_without_blockers,"metrics[ba=0.923,f1=0.862,p=0.847,r=0.878,brier=0.047]; class=ROBUST_PRIMARY",unchanged
depression,caregiver_full,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,isotonic,pareto_f1_recall_precision,0.4699999999999999,0.8089887640449438,0.8780487804878049,0.957286432160804,0.9176676063243044,0.8421052631578947,0.9747824488295134,0.8627960639110135,0.0415852128828982,aceptable,0.0217140872423833,PRIMARY_WITH_CAVEAT,rf_v11_calibrated_regularized,27.0,caregiver,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,near guardrail,yes,guardian,no,no,no,no,0.9747824488295134,none,not_required,no,no,no,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.918,f1=0.842,p=0.809,r=0.878,brier=0.042]; class=PRIMARY_WITH_CAVEAT",unchanged
depression,psychologist_1_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,recall_target_guard,0.4837963640515869,0.8020833333333334,0.9390243902439024,0.9522613065326632,0.9456428483882828,0.8651685393258427,0.9776320627527884,0.8626651727760357,0.0466243194907455,bueno,0.0382567108887615,PRIMARY_WITH_CAVEAT,rf_plus_deep_controlled,11.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,short mode fragile; near guardrail,yes,psychologist,no,no,no,no,0.9776320627527884,none,not_required,yes,no,no,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.946,f1=0.865,p=0.802,r=0.939,brier=0.047]; mode_fragility_flag; class=PRIMARY_WITH_CAVEAT",unchanged
depression,psychologist_2_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.57,0.8571428571428571,0.8780487804878049,0.9698492462311558,0.9239490133594804,0.8674698795180723,0.9788577031498958,0.8578131325823328,0.0489051667165241,bueno,0.0506271592806822,ROBUST_PRIMARY,rf_plus_train_only_oversample,83.0,psychologist,ACTIVE_HIGH_CONFIDENCE,no,yes,no,88.9,high,near guardrail,yes,psychologist,no,no,no,no,0.9788577031498958,none,not_required,no,no,no,ROBUST_PRIMARY,ROBUST_PRIMARY,passes_robust_gate_without_blockers,"metrics[ba=0.924,f1=0.867,p=0.857,r=0.878,brier=0.049]; class=ROBUST_PRIMARY",unchanged
depression,psychologist_full,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,sigmoid,recall_target_guard,0.3627106869338546,0.7849462365591398,0.8902439024390244,0.949748743718593,0.9199963230788086,0.8342857142857143,0.9717183478367446,0.8245791776503679,0.0487516434420852,aceptable,0.0419265384154852,PRIMARY_WITH_CAVEAT,rf_v11_calibrated_regularized,150.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.8,moderate,near guardrail,yes,psychologist,no,no,no,no,0.9717183478367446,none,not_required,no,no,no,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.920,f1=0.834,p=0.785,r=0.890,brier=0.049]; class=PRIMARY_WITH_CAVEAT",unchanged
elimination,caregiver_1_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.72,0.7931034482758621,0.8846153846153846,0.97196261682243,0.9282890007189072,0.8363636363636363,0.9563039180445724,0.889206555569716,0.0758135121059582,aceptable,-0.0101655151547581,REJECT_AS_PRIMARY,rf_v11_guardrail_randomized,4.0,caregiver,ACTIVE_LIMITED_USE,no,yes,no,63.0,limited,short mode fragile; near guardrail,no,guardian,no,no,no,no,0.97196261682243,none,not_required,yes,yes,yes,REJECT_AS_PRIMARY,REJECT_AS_PRIMARY,hard_blocker_easy_or_shortcut,"metrics[ba=0.928,f1=0.836,p=0.793,r=0.885,brier=0.076]; mode_fragility_flag; shortcut_risk_flag; calibration_concern_flag; class=REJECT_AS_PRIMARY",unchanged
elimination,caregiver_2_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.6799999999999999,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179728,0.8440366972477065,0.9527093817397556,0.8711733298154449,0.1098923976008507,aceptable,-0.0272450308817906,HOLD_FOR_LIMITATION,rf_v11_guardrail_randomized,7.0,caregiver,ACTIVE_LIMITED_USE,no,yes,no,63.0,limited,calibration concern; near guardrail,no,guardian,no,no,no,no,0.9742990654205608,none,not_required,yes,no,yes,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.929,f1=0.844,p=0.807,r=0.885,brier=0.110]; mode_fragility_flag; calibration_concern_flag; class=HOLD_FOR_LIMITATION",unchanged
elimination,caregiver_full,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.84,0.746268656716418,0.9615384615384616,0.9602803738317756,0.9609094176851186,0.8403361344537815,0.9767703091301222,0.7114713669912246,0.0365087473997889,aceptable,0.005500935427654,PRIMARY_WITH_CAVEAT,rf_v11_balanced_regularized,9.0,caregiver,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.7,moderate,low precision; near guardrail,yes,guardian,no,no,no,no,0.9767703091301222,none,not_required,no,no,no,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.961,f1=0.840,p=0.746,r=0.962,brier=0.037]; class=PRIMARY_WITH_CAVEAT",unchanged
elimination,psychologist_1_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,precision_recovery,0.6799999999999999,0.7352941176470589,0.9615384615384616,0.9579439252336448,0.9597411933860532,0.8333333333333334,0.9768826383896476,0.7279692033285373,0.0336628807589808,aceptable,0.0164086138210123,HOLD_FOR_LIMITATION,rf_v11_recall_guarded,5.0,psychologist,ACTIVE_LIMITED_USE,no,yes,no,63.0,limited,short mode fragile; low precision; near guardrail,no,psychologist,no,no,no,no,0.9768826383896476,none,not_required,yes,no,no,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.960,f1=0.833,p=0.735,r=0.962,brier=0.034]; mode_fragility_flag; class=HOLD_FOR_LIMITATION",unchanged
elimination,psychologist_2_3,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,none,recall_target_guard,0.82,0.7575757575757576,0.9615384615384616,0.9626168224299064,0.962077641984184,0.847457627118644,0.978859633357297,0.7516809777444127,0.0351140866578657,aceptable,0.0164077046970442,PRIMARY_WITH_CAVEAT,rf_plus_feature_bagging,9.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,84.9,moderate,near guardrail,yes,psychologist,no,no,no,no,0.978859633357297,none,not_required,no,no,no,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.962,f1=0.847,p=0.758,r=0.962,brier=0.035]; class=PRIMARY_WITH_CAVEAT",unchanged
elimination,psychologist_full,hybrid_final_rf_plus_maximize_metrics_v1,rf,same_inputs_v11,sigmoid,recall_target_guard,0.4099999999999999,0.7352941176470589,0.9615384615384616,0.9579439252336448,0.9597411933860532,0.8333333333333334,0.9790393601725376,0.7705235352464344,0.0300095901501366,aceptable,0.0143510316684648,HOLD_FOR_LIMITATION,rf_v11_calibrated_regularized,12.0,psychologist,ACTIVE_LIMITED_USE,no,yes,no,63.0,limited,low precision; near guardrail,no,psychologist,no,no,no,no,0.9790393601725376,none,not_required,yes,no,no,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.960,f1=0.833,p=0.735,r=0.962,brier=0.030]; mode_fragility_flag; class=HOLD_FOR_LIMITATION",unchanged
